,booking_count,age_in_days,core_earning,active_days,followers,company tier numerical,college tier numerical,years of experience,# of posts/week,avg engagement per post last 30 days,# of Posts last 30 days,# of Comments last 30 days,# of Reactions last 30 days,gender_score,# of promotional posts,Target
2432,1.0,0.0,100.0,0.0,2417.0,9.0,7.9651468882009056,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1
2433,1.0,0.0,50.0,0.0,6973.803285217952,8.117746761071897,7.9595955483899745,5.063269572969577,1.143858345458726,67.14868232780219,3.027683716173216,1.0060443761798588,0.7815795717416971,1.0,0.963124074894193,1
2434,1.0,6.0,131.0,0.0,2993.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2435,1.0,10.0,50.0,0.0,3663.0,8.0,9.0,2.0,2.227272727,151.7142857,7.0,3.0,0.0,1.0,3.0,1
2436,1.0,0.0,1000.0,0.0,7110.972193522845,8.120238351166238,7.96339483773849,5.067832549537649,1.148067725017359,70.31362064686161,3.052839201338761,1.0213051793866812,0.7933295018009688,1.0,0.9788465910849363,1
2437,1.0,0.0,199.0,0.0,7110.4406019159915,8.12640856787894,7.960538696473287,5.063950990929642,0.9833071528360535,68.25703048338278,2.3313764018430545,0.9488745106604265,0.6552475829342334,0.0,0.7942165649341225,1
2438,1.0,0.0,50.0,0.0,1272.0,7.0,8.0,4.0,0.538461539,49.66666667,1.0,0.0,1.0,1.0,0.0,1
2439,1.0,0.0,2490.0,0.0,17699.0,9.0,7.984337444306671,12.0,0.35,16.0,1.0,0.0,0.0,1.0,0.0,1
2440,1.0,0.0,0.0,0.0,917.0,7.0,9.0,2.0,10.26666667,13.40909091,22.0,8.0,12.0,1.0,9.0,0
2441,1.0,0.0,300.0,0.0,4645.0,6.0,7.0,4.0,5.25,41.11111111,9.0,9.0,0.0,1.0,3.0,1
2442,1.0,0.0,1.0,0.0,5354.0,7.0,10.0,10.0,3.181818182,95.4,10.0,4.0,0.0,1.0,5.0,1
2443,1.0,2.0,19920.0,0.0,18601.0,7.0,7.0,7.0,1.4,2193.5,2.0,0.0,2.0,1.0,2.0,1
2444,1.0,0.0,200.0,0.0,840.0,8.0,7.0,4.0,1.076923077,40.5,2.0,2.0,0.0,0.0,2.0,1
2445,1.0,0.0,0.0,0.0,4597.0,7.0,6.0,5.0,0.859649123,169.2857143,6.0,5.0,1.0,1.0,3.0,0
2446,1.0,0.0,0.0,0.0,3522.0,8.0,10.0,5.0,0.122807018,500.0,0.0,0.0,0.0,1.0,0.0,0
2447,1.0,0.0,1.0,0.0,20598.0,9.0,9.0,6.0,1.596491228,15.46153846,12.0,2.0,3.0,1.0,6.0,1
2448,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2449,1.0,0.0,0.0,0.0,7081.70732533423,8.125886645322336,7.959742845336071,5.062995167416961,0.9824253985916662,67.59405919339032,2.3261069896873248,0.9456777739886816,0.6527862817955016,0.0,0.7909231115425878,0
2450,1.0,0.0,750.0,0.0,3491.0,10.0,7.0,9.0,1.272727273,8.5,2.0,2.0,0.0,1.0,2.0,1
2451,1.0,0.0,1.0,0.0,6966.72825731591,8.117618247477559,7.95939958504463,5.063034219441328,1.1436412300920171,66.98543814081911,3.0263862227278344,1.005257240014454,0.780973522717587,1.0,0.9623131240590913,1
2452,1.0,0.0,200.0,0.0,3776.0,8.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2453,1.0,0.0,0.0,0.0,38310.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
2454,1.0,0.0,0.0,0.0,8205.0,9.0,9.0,4.0,0.6,287.0,2.0,1.0,1.0,1.0,2.0,0
2455,1.0,0.0,0.0,0.0,158.0,8.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2456,1.0,0.0,1999.0,0.0,11482.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2457,1.0,0.0,200.0,0.0,512.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2458,1.0,0.0,200.0,0.0,2360.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2459,1.0,9.0,200.0,0.0,1570.0,6.0,7.954739767008867,3.0,1.105263158,17.66666667,6.0,3.0,0.0,1.0,2.0,1
2460,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2461,1.0,0.0,0.0,0.0,157.0,6.0,7.0,20.0,4.25,5.529411765,17.0,4.0,0.0,1.0,1.0,0
2462,1.0,0.0,0.0,0.0,70.0,8.0,7.0,14.0,1.0,12.0,1.0,1.0,0.0,1.0,1.0,0
2463,1.0,0.0,149.0,0.0,3532.0,7.0,8.0,5.0,1.105263158,128.6666667,3.0,1.0,0.0,1.0,3.0,1
2464,1.0,6.0,0.0,0.0,1618.0,7.0,7.0,6.0,1.166666667,32.0,1.0,1.0,0.0,0.0,1.0,0
2465,1.0,4.0,98.0,0.0,2084.0,10.0,7.0,2.0,0.245614035,225.0,1.0,0.0,1.0,1.0,1.0,1
2466,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
2467,1.0,0.0,200.0,0.0,6995.46153389767,8.118140170034161,7.960195436181845,5.063990042954009,1.1445229843364044,67.64840943081154,3.031655634883564,1.0084539766861988,0.7834348238563186,1.0,0.965606577450626,1
2468,1.0,0.0,100.0,0.0,7096.146157787375,8.126148917963844,7.960142770530651,5.063475480739916,0.9828684911767853,67.92721059539659,2.328754935494224,0.9472841743262417,0.6540231165385827,0.0,0.7925781132468764,1
2469,1.0,0.0,110.0,0.0,7097.590041032691,8.126175145227997,7.96018276305011,5.063523512072211,0.9829128004352973,67.96052573559722,2.329019730074914,0.9474448143599978,0.6541468000128909,0.0,0.7927436134173053,1
2470,1.0,0.0,200.0,0.0,7110.584990240523,8.126411190605355,7.960542695725232,5.0639557940628706,0.9833115837619049,68.26036199740284,2.3314028813011243,0.9488905746638023,0.6552599512816643,0.0,0.7942331149511654,1
2471,1.0,0.0,100.0,0.0,6981.0227014445245,8.117877897392653,7.959795510987265,5.063509729631054,1.1440798917512853,67.31525802880532,3.029007689076665,1.0068475763486389,0.7821979891132375,1.0,0.9639515757463374,1
2472,1.0,0.0,100.0,0.0,6981.0227014445245,8.117877897392653,7.959795510987265,5.063509729631054,1.1440798917512853,67.31525802880532,3.029007689076665,1.0068475763486389,0.7821979891132375,1.0,0.9639515757463374,1
2473,1.0,0.0,100.0,0.0,6981.0227014445245,8.117877897392653,7.959795510987265,5.063509729631054,1.1440798917512853,67.31525802880532,3.029007689076665,1.0068475763486389,0.7821979891132375,1.0,0.9639515757463374,1
2474,1.0,0.0,100.0,0.0,6981.0227014445245,8.117877897392653,7.959795510987265,5.063509729631054,1.1440798917512853,67.31525802880532,3.029007689076665,1.0068475763486389,0.7821979891132375,1.0,0.9639515757463374,1
2475,1.0,0.0,100.0,0.0,6981.0227014445245,8.117877897392653,7.959795510987265,5.063509729631054,1.1440798917512855,67.31525802880532,3.029007689076666,1.006847576348639,0.7821979891132377,1.0,0.9639515757463375,1
2476,1.0,0.0,100.0,0.0,6981.022701444526,8.117877897392653,7.959795510987265,5.063509729631054,1.1440798917512855,67.31525802880532,3.029007689076666,1.006847576348639,0.7821979891132377,1.0,0.9639515757463375,1
2477,1.0,0.0,99.0,0.0,3264.0,9.0,10.0,5.0,2.456140351,43.55,17.0,9.0,8.0,1.0,15.0,1
2478,43.77379025379837,209.1024033055939,41456.516992665056,208.91669364468228,11797.29066282458,10.0,7.092854830455804,6.0,3.9581477164293073,98.25476687552366,20.47382262741711,10.65953228832872,5.876193559392261,0.9690483898480654,0.9690483898480654,1
2479,2.812247919714655,9.34085107671853,740.6123959857327,6.9041073175745655,5274.406123959858,9.796938020071336,8.0,5.593876040142673,0.09476225736773039,8.325541177075213,0.2030619799286637,0.2030619799286637,0.7969380200713363,1.0,0.2030619799286637,1
2480,25.972942759383262,159.82330225420196,13424.999719602845,116.07896140686208,96046.81293708392,8.0,7.0,2.035339549159607,7.058945403039308,438.4083082019199,7.070679098319214,10.035339549159607,10.823302254201964,1.0,1.7255659152660119,1
2481,10.17354714929986,21.1488966520279,353.95871710420084,21.1488966520279,2438.5083161992634,9.0,8.896693393662483,5.0,0.697428195270085,56.94003049756764,1.7933867873249651,1.7933867873249651,0.0,0.0,0.8966933936624826,1
2482,10.017379351647476,209.37365606042073,118.32186164561338,209.37365606042073,2013.412931421695,10.0,7.0,3.4869654862643933,0.46186025746478004,15.344317346701061,2.256517256867803,0.7521724189559345,0.0,0.0,2.256517256867803,1
2483,1.0,0.0,46.57082200509196,0.0,6973.308151952747,8.117737767276187,7.959581834243206,5.063253102170799,1.1438431510252998,67.13725797323487,3.0275929133982884,1.005989289852973,0.781537158476854,1.0,0.9630673219399342,1
2484,1.0,0.0,299.6185796392815,0.0,7009.845293703992,8.118401442314417,7.960593835980307,5.064468524264155,1.1449643868761874,67.98029012553854,3.034293480886016,1.0100542498857972,0.7846669410598615,1.0,0.9672552666414445,1
2485,9.943533048080372,45.99060865460517,3333.529481693853,45.99060865460517,4036.269436519624,8.732941036612294,9.19882310983688,4.267058963387707,1.3992510698295653,87.21998335686291,4.39764621967376,2.9317641464491735,0.7329410366122934,0.2670589633877066,4.39764621967376,1
2486,2.0,86.72012256222612,177.5974300581425,86.72012256222612,10638.62873973476,7.343769892206176,7.656230107793824,5.125238706474109,0.2110867760125696,36.64587050917833,1.0313096766185272,2.624920431175297,0.6562301077938243,0.3437698922061757,0.0,1
2487,1.8311767676847914,1.6623535353695829,353.8970959605989,1.6623535353695829,5877.675292929261,7.584411616157604,8.831176767684791,7.740295454581561,1.516738614162723,24.965291247098975,0.5844116161576043,1.7532348484728129,0.0,1.0,0.0,1
2488,18.82192473533874,16.443433319345672,289.05516907033586,16.443433319345672,150.30167504453965,5.196927345141864,7.0,3.606145309716271,0.012092030009764582,2.264664469131443,0.0,0.0,0.0,0.9015363274290678,0.0,1
2489,1.6507312370330394,0.0,47.5922322743899,0.0,6378.911148029022,8.0,8.650731237033039,5.3970750518678425,0.8230863191154739,13.729753040714755,0.6985375259339215,0.0,0.0,1.0,0.34926876296696074,1
2490,38.647640846944476,252.95463420581808,5137.24843503395,249.3271185561576,3077.6500303461657,10.0,8.093121087584876,5.912526772661983,0.06839540402696094,5.404564515653418,0.1812431092214892,0.07040397766291223,0.06115950635631846,1.0,0.06351780498516985,1
2491,92.74900845447195,163.10177248168483,34405.71612754859,155.96244427259077,49081.919278903464,7.953557263635314,8.0,7.814229054541254,4.328938963447124,178.2839132455557,6.860671790905941,4.907114527270627,4.860671790905941,1.0,1.9071145272706271,1
2492,2.595312936266268,12.58524649721167,61.58524649721167,10.458162582189978,608.4849003414181,7.531770978755422,7.0,2.240798950429319,0.5269614774746543,4.645486014163051,0.8227430070815258,0.0,0.8227430070815258,1.0,0.0,1
2493,1.0,0.0,200.0,0.0,3762.036051846133,8.872746759616689,9.872746759616689,6.4909870384667565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2494,37.71514036253963,66.77091578247622,26581.885098315084,65.86812701147939,25747.86821941046,10.0,7.451394385498415,5.743028072507926,4.026626783231949,1599.6220417667068,5.0625494694857345,2.2569719274920748,6.80557754199366,1.0,1.3541831564952447,1
2495,1.3190566517960804,9.571699553882418,108.52263526650952,9.571699553882418,4725.980753660486,7.319056651796081,7.319056651796081,6.085660089223516,1.1339258939038168,14.679878419610297,3.6809433482039196,0.31905665179608056,0.0,1.0,0.9571699553882418,1
2496,6.82931266505174,200.0453215228867,316.4597802596021,200.0453215228867,15823.872075239868,8.369360422301416,7.559437099950347,4.972599407434571,1.3522049737143134,114.77126431588971,3.2135525777911185,1.49153699378019,1.6914991990859378,1.0,1.0294565287954764,1
2497,26.311481558588994,80.42350316031445,1230.8743835513808,68.87978398274541,9835.57508928025,7.133572209787592,8.876756384250344,3.2285138003996,8.046146538449225,70.02381038611618,12.778265287397133,4.570004996431848,8.110674864307734,0.1120216017254585,4.551569534199777,1
2498,1.0,0.0,500.0,0.0,1476.3378704453967,7.0,7.887811239828697,4.112188760171303,0.0,0.0,0.0,0.0,0.0,0.8878112398286964,0.0,1
2499,3.1697118486484612,8.843687810317363,3202.823388027515,8.843687810317363,3987.503450061918,9.007714174938567,10.0,4.015428349877133,1.8956196436770905,118.22858250614335,5.953714950368601,3.9691433002457344,0.9922858250614336,0.007714174938566409,5.953714950368601,1
2500,21.33456358119864,231.29233571085058,5365.655306861206,231.29233571085058,5887.6647494012,8.185048490977929,7.185048490977929,3.2775727364668934,0.618230185783994,1.3129631026088646,1.943009155268253,0.7401939639117154,1.6476697184227511,0.09252424548896443,0.8327182094006799,1
2501,7.50845463710429,17.975675835295327,1128.9715168488626,17.975675835295327,1614.3097023330342,7.43340264977388,8.92494801266959,5.64164933755653,0.7286734796217,45.825807142803896,2.9249480126695904,0.6416493375565301,0.3583506624434699,1.0,1.0,1
2502,1.0,0.0,198.20970050545588,0.0,18811.30978858928,9.992017176822786,7.0,7.0,1.9262024151417751,37.61821001769666,6.0399141158860665,4.015965646354426,2.039914115886066,1.0,2.007982823177213,1
2503,1.6711249391025014,12.385305694346158,136.91187165063752,12.385305694346158,15764.60284264233,6.144155529165545,7.0,7.815273780382595,3.3729287220694903,43.717219550878355,1.1432309224203703,2.910329148500609,1.98501903083614,0.0610113581002274,0.065452283684589,1
2504,8.0,115.74916848609536,10136.019880150965,115.74916848609536,13598.258577079208,8.288477251683487,7.878085600890998,5.057939111727569,1.2213358352986683,128.1611473170455,3.0351468655904066,1.4100965704517494,1.360827157292,0.5166112324063568,1.0812321398733262,1
2505,1.0,0.0,99.83517121585695,0.0,2857.3252897765883,8.16482878414306,7.1592241302525474,5.846198510998581,0.8205190889699162,4.489045285231053,1.6703424317138802,0.0,0.8351712158569401,1.0,0.0,1
2506,24.789144536845555,94.64257097786928,1404.5737866360362,94.64257097786928,1765.4262133639638,7.819909951246901,8.0,3.2298649268703503,0.0,0.0,0.0,0.0,0.0,0.5900450243765498,0.0,1
2507,16.158943292308024,18.015726486538234,2896.5978250577086,14.841056707691976,16090.566153515376,8.0,7.3650660442307485,3.0,5.410775940887084,28.517269411015526,5.1746697788462575,1.269867911538503,4.539735823077006,0.6349339557692515,0.0,1
2508,1.0,0.0,1.0,0.0,6966.72825731591,8.117618247477559,7.95939958504463,5.063034219441328,1.1436412300920171,66.98543814081911,3.0263862227278344,1.005257240014454,0.780973522717587,1.0,0.9623131240590913,1
2509,12.883517735389404,85.47692989267566,5491.586811656746,85.47692989267566,2307.6307095117945,10.0,8.74505489868928,5.810023413877707,0.5472265427707083,43.24151888797141,1.4501126423815407,0.5632969911047621,0.48933266345993714,1.0,0.5082012354619174,1
2510,4.0,48.16327631260654,479.07175169953837,48.16327631260654,1641.8446328528055,8.0,7.0,5.384463285280539,0.368421053,46.43361594920809,1.0,0.20517890490648683,0.0,1.0,0.0,1
2511,3.0,24.123130873797543,50.0,24.123130873797543,9742.058105196407,8.071515815871782,8.59153434520253,3.754376294154265,0.4447409372414705,30.094872421338184,1.1371114289027846,0.4251538872032528,0.3887080940412858,1.0,0.36272840275925744,1
2512,3.3596311076694407,32.090983064304396,1405.6147556932224,32.090983064304396,3098.943852443068,8.943852443067776,9.528073778466112,6.528073778466112,0.0,0.0,0.0,0.0,0.0,0.5280737784661118,0.0,1
2513,1.0,0.0,55.204782332848666,0.0,6974.554795018543,8.117760411792007,7.959616363625846,5.063294572232552,1.1438814074633143,67.16602213311545,3.027821535988757,1.006127985820823,0.7816439462978915,1.0,0.9632102141305062,1
2514,1.0,0.0,184.00095902462743,0.0,19641.61307846426,8.080397190831018,8.080397190831018,17.035233710027786,2.390079237451187,26.28455613785002,12.0,2.919602809168982,1.1607943816620359,1.0,0.4823831449861071,1
2515,1040.9413571122632,209.13319767014758,19463.77780058234,185.03392001840277,19479.23822193665,6.798453556100361,6.7193814224401445,2.9209278663397837,2.6676137056299125,241.51016597005167,6.3452104997556775,2.599345801112607,3.147221694427001,0.6403092887799279,3.2662108933237803,1
2516,5.933982412672219,29.358584592470358,585.9525055736142,29.358584592470358,1765.236048303092,7.31132747089074,5.207551647260493,8.415103294520986,0.6603757086681804,38.08952749571452,3.5848967054790135,0.8962241763697534,0.0,1.0,0.0,1
2517,9.120257247510107,15.200428745850179,774.4989281353745,15.200428745850179,8094.168884491254,7.576606329738623,7.9618170560542225,4.047112313230064,1.7448788336366623,87.60474074048986,7.442542769465376,2.015347296519265,4.871212835048592,1.0,3.448374523633866,1
2518,1.02591447965106,0.5010132732538253,200.0,0.5010132732538253,2763.663111764536,9.991361840116314,9.0,2.043190799418433,0.0021595399709216645,0.043190799418432846,0.008638159883686658,0.0,0.0,1.0,0.0,1
2519,54.17498384201248,158.05580660907202,13706.452356429572,157.0042430991978,18504.332257013033,8.47421824506289,8.0,9.89687298025156,0.9208680687053319,121.8079094434925,2.2752597533680694,1.4183969471319409,1.536288166857247,0.262890877468555,0.8123629439190585,1
2520,53.523582632294925,57.486026584061214,494.3742392565509,57.486026584061214,9213.608440831813,9.915203730814435,7.858658300653007,5.030631883063718,0.957393503017838,80.15174227008639,2.2181001523694315,0.8970769239794072,0.956981654502192,0.9532751440055647,0.8025830049407862,1
2521,25.175280370448117,26.59363317897995,702.1910046306015,26.59363317897995,7936.764982484389,8.159363317897995,7.31872663579599,3.5219100463060147,0.8426042836859902,31.434269861081955,1.840636682102005,0.4780899536939852,1.159363317897995,1.0,1.0,1
2522,3.412520175091288,11.086104614109985,2892.248107645946,11.086104614109985,5190.8118564493425,8.942559043450208,8.885118086900414,5.885118086900414,0.0634873730347647,3.59963327731181,0.11488191309958529,0.05744095654979264,0.05744095654979264,1.0,0.0,1
2523,407.48865101262663,69.37242583018889,19508.001336465946,67.87333605940962,19107.582323054357,6.499089770779265,6.749544885389632,6.248634656168897,1.745200238468396,1690.687087167792,2.5740806415593913,0.313266670544956,2.1673484771079554,1.0,2.35458273069568,1
2524,1.0,0.0,49.0,0.0,2833.7472116505633,8.955500759394782,8.47775037969739,8.388751898486955,2.116485303359112,13.325278193283532,15.145238988775656,5.744745823328697,6.789245063933914,1.0,4.17799696242087,1
2525,27.736459680131837,48.14813459885709,1556.267936549451,24.186603172527448,24051.079441164395,8.0,8.112535873098903,5.337607619296707,0.5725745031326281,109.0739878274332,0.8874641269010979,0.0,0.0,1.0,0.8874641269010979,1
2526,1.0,0.0,110.18759302541595,0.0,905.2681091856792,7.203751860508319,7.864807300329564,1.0187593025415953,0.6788942572942083,6.528138953812393,1.8981240697458404,0.8981240697458405,0.8981240697458405,1.0,0.10187593025415953,1
2527,1.505460194935358,2.0218407797414324,200.0,2.0218407797414324,902.4368155948287,7.505460194935358,8.010920389870716,5.538221364547507,0.0,0.0,0.0,0.0,0.0,0.4945398050646419,0.0,1
2528,8.2475202356452,107.80817164567117,477.6080624324369,107.80817164567117,8701.656953571774,8.670039810529444,7.944412048110741,3.9301890886596476,0.8538989588282755,55.55174310989159,2.215939244331682,0.7932922408532567,0.6850870066889908,1.0,0.7088219618543642,1
2529,11.989219359103057,30.707600252057542,1409.9468812049433,25.89797611619311,9820.428872407594,7.6300289126258125,9.630028912625813,4.890086737877438,3.2961060511182163,25.237313458582182,5.179595223238621,1.8498554368709363,3.3297397863676856,0.6300289126258127,1.8498554368709363,1
2530,1.0,0.0,2.983324358915244,0.0,6967.014626197096,8.117623449194744,7.959407516858431,5.063043745612462,1.1436500180551905,66.99204561372716,3.026438740082034,1.0052891001436506,0.7809980531623262,1.0,0.962345948111033,1
2531,5.1570418928832815,19.96947303263256,28841.892349551825,14.250826323008642,33360.89847649846,10.0,7.95310778493732,13.71864670962392,3.277608183832328,245.65366935627577,13.39040120418516,9.5310778493732,4.04689221506268,1.0,1.90621556987464,1
2532,4.504160966077829,11.8430422541816,1374.7919516961085,9.33888128810377,3389.637311880568,8.330559355948115,7.0,5.495839033922171,8.216414085411067,178.184768042296,5.843042254181601,3.3388812881037717,12.520804830389144,1.0,0.0,1
2533,7.043605148264621,128.95736765509747,1465.3062088412144,128.95736765509747,4111.388555120933,7.347868382754873,7.0,6.047893214088008,0.9862622918966502,52.2464572310184,2.3041431429326256,1.5109904466083257,0.695614609240051,0.0,0.9667908325647074,1
2534,11.589166146094847,125.29336664992978,725.8420565238846,125.29336664992978,5930.805843224198,10.0,7.2054169269525765,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2535,73.52062110389424,107.65784565929401,13922.19767340296,107.65784565929401,29450.051111948647,8.877821051246102,7.268901322134062,6.266711280856075,1.368664888038773,297.6875014317669,4.144606265858793,1.3734502865598608,2.074926991413566,1.0,0.6405724875591272,1
2536,7.727906685694989,176.64504893510403,1482.1822620210692,171.2453405423072,4098.3619246075405,7.431976671423747,7.431976671423747,4.5731785664666855,0.9905451361662627,43.574209758322546,2.351890615288638,0.9801217705640919,1.0522765221324237,0.2159883357118736,0.7440866339076716,1
2537,13.597201645628115,69.10464902744565,1597.3739118188773,69.10464902744565,1758.2492745459183,9.0,8.640079952982054,6.280159905964108,1.1201399177185942,59.52743562733101,0.6400799529820539,0.6400799529820539,0.0,0.0,0.0,1
2538,5.078100067526401,10.132770114794882,8299.898469912216,10.070290060773761,19220.941181189126,8.0,8.99218999324736,2.0078100067526403,1.4842345709993174,403.31280112482375,2.1249601080422416,0.07810006752640097,0.03124002701056039,1.0,2.078100067526401,1
2539,142.64961081961852,257.3558862174983,2740.1315973581336,257.3558862174983,9147.39301498414,8.136502031830387,7.1365020318303864,3.79524695225442,1.7163797073775258,57.45785402166891,6.522242888593647,0.9317489840848067,0.0,0.9317489840848067,0.0,1
2540,3.281633381353206,8.990477889824147,1435.9183309323398,7.708844508470941,3349.293901584656,9.145577745764529,7.0,6.718366618646794,4.3119666116968025,102.91199818864439,2.9904778898241475,1.7088445084709414,6.40816690676603,1.0,0.0,1
2541,24.709690612634294,371.96857098605096,51180.657227637006,371.96857098605096,30802.423949339016,8.100261908449575,7.050130954224787,5.075679646913137,1.8499760865166903,349.32071764240374,4.78083373371541,2.911215931621224,3.244757679185443,0.05013095422478775,2.0941359390715784,1
2542,8.155445471745063,11.758698706212876,487.6936340168566,11.758698706212876,6399.2553049859525,8.241301293787124,8.758698706212876,4.758698706212876,2.468552936069162,164.102553279691,8.155445471745063,4.0,3.3619519406806875,0.8793493531064376,3.758698706212875,1
2543,3.0,116.58952870556365,88.92228605994839,116.58952870556365,9819.737656054274,9.58866473714075,6.617002894288874,2.205667631429625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2544,15.342349783680518,166.33902023908394,784.2904707779951,166.33902023908394,10278.88982924045,8.048505918499348,7.203034486415779,2.6935417859015036,0.46739515992998315,29.937176707971062,1.4800123392198112,0.2724345322115881,0.2554068317183653,1.0,0.2276329708344118,1
2545,132.60067902629586,353.0697423546859,6712.3750783954765,351.4611943169241,77073.45532391651,7.034871177342938,7.173967658657399,1.6434192151047076,0.9273730775250243,150.44906775501067,2.059686440131439,3.898949153979346,4.823385610207174,0.3217096075523538,0.8091869420312396,1
2546,11.147128233521972,153.58379305459385,703.0771040263816,153.58379305459385,5939.204563563083,10.0,7.426435883239014,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2547,6.30416712222906,116.76873018303587,2214.600021866995,116.76873018303587,13234.04639830704,8.553146190338195,7.707165880340216,4.859474305419997,1.0944445007440935,104.81485786668358,2.5529331135076263,1.2430547802430463,1.2199301755797314,0.15208356111453025,0.7310031076214645,1
2548,1.0,0.0,99.22250039870798,0.0,830.0275394720893,9.332498803876081,8.76924573667744,3.1099984051681093,0.10929844143154793,1.1125019935398632,0.44500079741594534,0.22250039870797267,0.22250039870797267,1.0,0.0,1
2549,7.283436365583881,84.49690903248356,8155.730889917804,83.07972720456415,11336.715186219177,9.489934626602961,7.978174843533748,2.8706446712729816,0.631308924212203,324.2399459030188,1.6591939502738733,1.0932895695119014,0.3440407089223164,0.2834363655838814,1.0449417781923778,1
2550,1.0719777069547878,0.0,292.65827389061167,0.0,6205.396213385545,9.856044586090425,7.856044586090425,6.071977706954788,0.0,0.0,0.0,0.0,0.07197770695478778,0.07197770695478778,0.0,1
2551,15.068475302422337,289.80385915449915,2048.3516615738777,289.80385915449915,1567.8459305695496,8.495720293598604,8.008559412802793,6.504279706401396,0.06192908698107096,2.0171188256055843,0.0,0.0,0.0,1.0,0.0,1
2552,9.0,17.81603655212908,3152.419842334218,16.72641462085163,10349.62504391601,9.636792689574184,8.818396344787091,6.181603655212908,5.120239344950924,135.6085283847945,11.455189034361275,5.2735853791483684,4.90801827606454,1.0,4.455189034361276,1
2553,6.3450291305020965,39.19688029034871,331.5395715070265,39.19688029034871,13440.271347476753,8.0,7.0,7.149317797065549,1.946297312896658,59.67387833429184,6.0,2.4253411014672257,1.6436647246331937,0.6436647246331936,4.643664724633194,1
2554,76.26291834697855,70.07434181806367,140.43203332224388,70.07434181806367,254.99425851245397,7.587428231405674,7.0,1.762284694217024,0.05066670861205515,9.489150677669482,0.0,0.0,0.0,0.0,0.0,1
2555,77.362060352285,156.64112947036188,26421.280160314986,151.4813787398792,35915.06305691614,8.739626095723983,7.808976759685261,9.798753652413277,2.7845429234610917,196.623090318606,10.152205308505032,6.907884727679285,3.6648328242869237,1.0,2.0083554336710643,1
2556,1.0,5.662954519917958,123.75352217823608,0.0,2993.786439453525,7.9438257533196595,7.0542978073416664,5.0561742466803405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2557,1.0,0.0,108.2470945832876,0.0,4615.742556766707,7.835058108334248,7.329883783331503,4.494825674997256,0.0,0.0,0.0,0.0,0.0,0.1649418916657519,0.0,1
2558,1.3986237558784178,3.986237558784179,359.6844379307969,3.986237558784179,29085.52324762053,7.398623755878418,8.202752488243163,7.391742535270508,0.1213202734935512,3.986237558784179,0.3986237558784179,1.8041287323647461,4.608257464729492,0.3986237558784179,0.0,1
2559,5.756020251180663,124.87325557320113,709.6229364211962,124.87325557320113,10800.727526830333,8.054431980010431,7.970855837066546,2.7392007056259473,2.6723810989105847,40.86180109294218,12.680679863446775,1.7897340480833208,0.24594803574766858,0.7560202511806635,4.736897748166275,1
2560,5.215884604066586,24.873653223662238,1339.2057697966707,22.521307035861998,3339.9393111556246,8.431769208133172,7.431769208133172,5.215884604066586,7.684330880147456,163.65608476861516,5.488807771533897,3.1364615837336554,11.761730939001207,0.7841153959334138,0.0,1
2561,39.25848863098495,305.1512908221687,2569.744520440136,302.456830230739,17353.982150800828,9.58546760131851,8.0,3.207266199340746,2.206064614255646,214.81530226797824,14.927338006592542,4.792733800659255,9.927338006592542,1.0,2.207266199340746,1
